tracker_theta,aoi,surface_azimuth,surface_tilt
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
8.122927039977412278e-04,3.908670389855647898e+01,9.000000000000000000e+01,8.122927039977412278e-04
9.092903141549868451e-04,4.227994373544674289e+01,9.000000000000000000e+01,9.092903141549868451e-04
1.183106815076939711e-03,4.979442840566279216e+01,9.000000000000000000e+01,1.183106815076939711e-03
1.733813356992186527e-03,6.002522739907675486e+01,9.000000000000000000e+01,1.733813356977975673e-03
3.044373777711939510e-03,7.181595252806751262e+01,9.000000000000000000e+01,3.044373777711939510e-03
1.040399295352756326e-02,8.450977043229657681e+01,9.000000000000000000e+01,1.040399295352756326e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
2.347475412720900323e+01,6.100554882435612569e+01,9.000000000000000000e+01,2.347475412720901033e+01
6.632541179077310289e+01,2.933375182576830653e+01,9.000000000000000000e+01,6.632541179077308868e+01
5.057310316030130792e+01,3.342035247355806149e+01,9.000000000000000000e+01,5.057310316030130792e+01
3.390526686098711906e+01,3.660080795509939833e+01,9.000000000000000000e+01,3.390526686098711906e+01
1.648473730352954192e+01,3.859652315083122431e+01,9.000000000000000000e+01,1.648473730352954192e+01
8.185467522423550690e-04,3.930192942504880449e+01,9.000000000000000000e+01,8.185467522423550690e-04
9.149051562786780778e-04,4.245555551602658539e+01,9.000000000000000000e+01,9.149051562786780778e-04
1.188442127130429071e-03,4.992147890588484671e+01,9.000000000000000000e+01,1.188442127130429071e-03
1.739783740447364835e-03,6.011039630331310235e+01,9.000000000000000000e+01,1.739783740447364835e-03
3.053829751735293030e-03,7.186856856105207214e+01,9.000000000000000000e+01,3.053829751735293030e-03
1.045657375968289671e-02,8.453721058845225400e+01,9.000000000000000000e+01,1.045657375968289671e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
2.302201102587329729e+01,6.157122131294749323e+01,9.000000000000000000e+01,2.302201102587329729e+01
6.647719123818009734e+01,2.949093641549112732e+01,9.000000000000000000e+01,6.647719123818009734e+01
5.072549361414154134e+01,3.358647640832083425e+01,9.000000000000000000e+01,5.072549361414154134e+01
3.405054251477633187e+01,3.678118878297777883e+01,9.000000000000000000e+01,3.405054251477633187e+01
1.660909049658913261e+01,3.879470342318470699e+01,9.000000000000000000e+01,1.660909049658911840e+01
8.246597318191106751e-04,3.951102892457497973e+01,9.000000000000000000e+01,8.246597318048998204e-04
9.203451478185797896e-04,4.262476443158007555e+01,9.000000000000000000e+01,9.203451478185797896e-04
1.193548761960983029e-03,5.004245992275284038e+01,9.000000000000000000e+01,1.193548761960983029e-03
1.745386597718834309e-03,6.018992368991197850e+01,9.000000000000000000e+01,1.745386597704623455e-03
3.062383625575648693e-03,7.191591215083410304e+01,9.000000000000000000e+01,3.062383625575648693e-03
1.050001622863305784e-02,8.455967629615327041e+01,9.000000000000000000e+01,1.050001622863305784e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
2.256989211430798292e+01,6.213486280499385117e+01,9.000000000000000000e+01,2.256989211430797582e+01
6.663026256096236466e+01,2.964150917495582505e+01,9.000000000000000000e+01,6.663026256096236466e+01
5.087963011335141061e+01,3.374609043074205061e+01,9.000000000000000000e+01,5.087963011335140351e+01
3.419810803550252842e+01,3.695516116534079742e+01,9.000000000000000000e+01,3.419810803550252842e+01
1.673636695530750274e+01,3.898650102030307352e+01,9.000000000000000000e+01,1.673636695530748852e+01
8.306265485913399971e-04,3.971392220696811393e+01,9.000000000000000000e+01,8.306265485913399971e-04
9.256051102397577779e-04,4.278750362636317561e+01,9.000000000000000000e+01,9.256051102397577779e-04
1.198420758399265651e-03,5.015731652675908947e+01,9.000000000000000000e+01,1.198420758399265651e-03
1.750613808070511368e-03,6.026377329710446418e+01,9.000000000000000000e+01,1.750613808070511368e-03
3.070018927715523205e-03,7.195797025070410768e+01,9.000000000000000000e+01,3.070018927715523205e-03
1.053409341366773333e-02,8.457717034813035184e+01,9.000000000000000000e+01,1.053409341366773333e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
2.211870137244021350e+01,6.269616258496876782e+01,9.000000000000000000e+01,2.211870137244021350e+01
6.678449181489847319e+01,2.978543521636815683e+01,9.000000000000000000e+01,6.678449181489848741e+01
5.103536825151875433e+01,3.389914550114776404e+01,9.000000000000000000e+01,5.103536825151875433e+01
3.434782207429589818e+01,3.712265479577482807e+01,9.000000000000000000e+01,3.434782207429589818e+01
1.686645195357161242e+01,3.917182570738042102e+01,9.000000000000000000e+01,1.686645195357161242e+01
8.364420875324185545e-04,3.991052961183633840e+01,9.000000000000000000e+01,8.364420875324185545e-04
9.306799073982574555e-04,4.294370711059593759e+01,9.000000000000000000e+01,9.306799073982574555e-04
1.203052319397102110e-03,5.026599562185531056e+01,9.000000000000000000e+01,1.203052319397102110e-03
1.755457692524942104e-03,6.033191109502369898e+01,9.000000000000000000e+01,1.755457692524942104e-03
3.076720341155692040e-03,7.199472860190468282e+01,9.000000000000000000e+01,3.076720341141481185e-03
1.055865106211228976e-02,8.458970801212267077e+01,9.000000000000000000e+01,1.055865106211228976e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
2.166871401345134984e+01,6.325484336878874814e+01,9.000000000000000000e+01,2.166871401345134984e+01
6.693974618280009281e+01,2.992268301885925297e+01,9.000000000000000000e+01,6.693974618280009281e+01
5.119256186074959913e+01,3.404559587756749295e+01,9.000000000000000000e+01,5.119256186074959913e+01
3.449953907188281477e+01,3.728360222465055784e+01,9.000000000000000000e+01,3.449953907188280766e+01
1.699922553569489025e+01,3.935059030001062297e+01,9.000000000000000000e+01,1.699922553569489025e+01
8.421012785078119123e-04,4.010077396389517190e+01,9.000000000000000000e+01,8.421012785078119123e-04
9.355645320994199210e-04,4.309331211525917382e+01,9.000000000000000000e+01,9.355645320852090663e-04
1.207437919703124862e-03,5.036844811868208893e+01,9.000000000000000000e+01,1.207437919703124862e-03
1.759911224311849764e-03,6.039430787044573634e+01,9.000000000000000000e+01,1.759911224311849764e-03
3.082475323608946383e-03,7.202618022917850737e+01,9.000000000000000000e+01,3.082475323608946383e-03
1.057356718173707577e-02,8.459729511188326967e+01,9.000000000000000000e+01,1.057356718173707577e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
2.122021646924125804e+01,6.381061434632068341e+01,9.000000000000000000e+01,2.122021646924125093e+01
6.709588635248870503e+01,3.005322299292292598e+01,9.000000000000000000e+01,6.709588635248869082e+01
5.135105862311935709e+01,3.418539744146593762e+01,9.000000000000000000e+01,5.135105862311935709e+01
3.465310799703885891e+01,3.743793792783925767e+01,9.000000000000000000e+01,3.465310799703885181e+01
1.713456212471884044e+01,3.952270994121641934e+01,9.000000000000000000e+01,1.713456212471884044e+01
8.475990981935410673e-04,4.028458032886186402e+01,9.000000000000000000e+01,8.475990981935410673e-04
9.402540973724171636e-04,4.323625846782110926e+01,9.000000000000000000e+01,9.402540973724171636e-04
1.211572290344520297e-03,5.046462820242529546e+01,9.000000000000000000e+01,1.211572290344520297e-03
1.763967976373237434e-03,6.045093811230534442e+01,9.000000000000000000e+01,1.763967976373237434e-03
3.087273929011757900e-03,7.205232402591890661e+01,9.000000000000000000e+01,3.087273929011757900e-03
1.057881832925033905e-02,8.459996106670874383e+01,9.000000000000000000e+01,1.057881832925033905e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
2.077353022290559181e+01,6.436314279010102268e+01,9.000000000000000000e+01,2.077353022290559181e+01
6.725276654442227198e+01,3.017702747685911291e+01,9.000000000000000000e+01,6.725276654442225777e+01
5.151070186646157367e+01,3.431850834424599128e+01,9.000000000000000000e+01,5.151070186646156657e+01
3.480837391950697679e+01,3.758559935831853238e+01,9.000000000000000000e+01,3.480837391950697679e+01
1.727233109113078058e+01,3.968810290140602604e+01,9.000000000000000000e+01,1.727233109113078058e+01
8.529305881808113554e-04,4.046187630701842863e+01,9.000000000000000000e+01,8.529305881808113554e-04
9.447438740437519300e-04,4.337248939779435375e+01,9.000000000000000000e+01,9.447438740437519300e-04
1.215450465949174941e-03,5.055449407768313108e+01,9.000000000000000000e+01,1.215450465949174941e-03
1.767622184445372113e-03,6.050178055385914178e+01,9.000000000000000000e+01,1.767622184445372113e-03
3.091108124408492586e-03,7.207316071107015887e+01,9.000000000000000000e+01,3.091108124408492586e-03
1.057442015589060702e-02,8.459772833681176962e+01,9.000000000000000000e+01,1.057442015589060702e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
2.032894406571784174e+01,6.491213366152007325e+01,9.000000000000000000e+01,2.032894406571783463e+01
6.741023986385101807e+01,3.029407169758642127e+01,9.000000000000000000e+01,6.741023986385100386e+01
5.167133088920184036e+01,3.444488909238063457e+01,9.000000000000000000e+01,5.167133088920183326e+01
3.496517689446850596e+01,3.772652609867414242e+01,9.000000000000000000e+01,3.496517689446850596e+01
1.741239637027604203e+01,3.984668982552458516e+01,9.000000000000000000e+01,1.741239637027604203e+01
8.580908468331926997e-04,4.063259144352172569e+01,9.000000000000000000e+01,8.580908468331926997e-04
9.490292549401146971e-04,4.350195010207306723e+01,9.000000000000000000e+01,9.490292549259038424e-04
1.219067748053248579e-03,5.063800678119852705e+01,9.000000000000000000e+01,1.219067748053248579e-03
1.770868722374530080e-03,6.054681751904161047e+01,9.000000000000000000e+01,1.770868722374530080e-03
3.093972489267571291e-03,7.208869640453494299e+01,9.000000000000000000e+01,3.093972489267571291e-03
1.056045848824282984e-02,8.459062849235444048e+01,9.000000000000000000e+01,1.056045848824282984e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.988676274258677523e+01,6.545727220270231328e+01,9.000000000000000000e+01,1.988676274258676813e+01
6.756815548269814542e+01,3.040433322606620692e+01,9.000000000000000000e+01,6.756815548269813121e+01
5.183278232251936402e+01,3.456450300630265104e+01,9.000000000000000000e+01,5.183278232251936402e+01
3.512335336267065600e+01,3.786066075802224162e+01,9.000000000000000000e+01,3.512335336267065600e+01
1.755461680317100104e+01,3.999839411413241663e+01,9.000000000000000000e+01,1.755461680317100104e+01
8.630750272828890957e-04,4.079665685294298783e+01,9.000000000000000000e+01,8.630750272828890957e-04
9.531057662997000079e-04,4.362458777128303211e+01,9.000000000000000000e+01,9.531057662997000079e-04
1.222419667172403024e-03,5.071512899924655926e+01,9.000000000000000000e+01,1.222419667158192169e-03
1.773702905765617288e-03,6.058603194023130101e+01,9.000000000000000000e+01,1.773702905765617288e-03
3.095862832893203631e-03,7.209893496035721228e+01,9.000000000000000000e+01,3.095862832893203631e-03
1.053704537373789663e-02,8.457868050473925337e+01,9.000000000000000000e+01,1.053704537373789663e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.944728463528380757e+01,6.599825013408430152e+01,9.000000000000000000e+01,1.944728463528379336e+01
6.772636068646478691e+01,3.050779231891332088e+01,9.000000000000000000e+01,6.772636068646478691e+01
5.199488896835227791e+01,3.467731573930202416e+01,9.000000000000000000e+01,5.199488896835227791e+01
3.528273587222798113e+01,3.798794868251722079e+01,9.000000000000000000e+01,3.528273587222797403e+01
1.769884679046316478e+01,4.014314274603490418e+01,9.000000000000000000e+01,1.769884679046316478e+01
8.678784068649747496e-04,4.095400718727037770e+01,9.000000000000000000e+01,8.678784068507638949e-04
9.569691641786448599e-04,4.374035416553735445e+01,9.000000000000000000e+01,9.569691641786448599e-04
1.225502194103000875e-03,5.078582963157057151e+01,9.000000000000000000e+01,1.225502194103000875e-03
1.776121028129296064e-03,6.061941454441252120e+01,9.000000000000000000e+01,1.776121028115085210e-03
3.096778470549566009e-03,7.210389020500537072e+01,9.000000000000000000e+01,3.096778470549566009e-03
1.050438045854207303e-02,8.456192302184115306e+01,9.000000000000000000e+01,1.050438045854207303e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.901077695751282448e+01,6.653479510100869732e+01,9.000000000000000000e+01,1.901077695751281738e+01
6.788470293387155152e+01,3.060443224748825841e+01,9.000000000000000000e+01,6.788470293387155152e+01
5.215748300107532742e+01,3.478329639146178920e+01,9.000000000000000000e+01,5.215748300107532742e+01
3.544315386494449882e+01,3.810833838879760549e+01,9.000000000000000000e+01,3.544315386494449882e+01
1.784493619746611159e+01,4.028086588934826295e+01,9.000000000000000000e+01,1.784493619746611159e+01
8.724963694959342320e-04,4.110457970797317273e+01,9.000000000000000000e+01,8.724963694817233772e-04
9.606153868446654087e-04,4.384920383537328803e+01,9.000000000000000000e+01,9.606153868446654087e-04
1.228311622526234714e-03,5.085008078490495365e+01,9.000000000000000000e+01,1.228311622526234714e-03
1.778120064400923184e-03,6.064695952364572662e+01,9.000000000000000000e+01,1.778120064400923184e-03
3.096721391614210006e-03,7.210358138296984976e+01,9.000000000000000000e+01,3.096721391614210006e-03
1.046272411561233184e-02,8.454040239896878006e+01,9.000000000000000000e+01,1.046272411561233184e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.857751646342394736e+01,6.706662240718362966e+01,9.000000000000000000e+01,1.857751646342394736e+01
6.804302567046264016e+01,3.069423850573472734e+01,9.000000000000000000e+01,6.804302567046264016e+01
5.232039199323109102e+01,3.488241598797253573e+01,9.000000000000000000e+01,5.232039199323108392e+01
3.560443326673283337e+01,3.822178116179181018e+01,9.000000000000000000e+01,3.560443326673283337e+01
1.799273007339600383e+01,4.041149622232316574e+01,9.000000000000000000e+01,1.799273007339600383e+01
8.769243542872118269e-04,4.124831229761011997e+01,9.000000000000000000e+01,8.769243542872118269e-04
9.640404875597141654e-04,4.395109182093236910e+01,9.000000000000000000e+01,9.640404875597141654e-04
1.230844455946566995e-03,5.090785493809991635e+01,9.000000000000000000e+01,1.230844455946566995e-03
1.779697426641746461e-03,6.066866101326210270e+01,9.000000000000000000e+01,1.779697426641746461e-03
3.095694495030443250e-03,7.209802366123392403e+01,9.000000000000000000e+01,3.095694495030443250e-03
1.041235151869557285e-02,8.451415084356925433e+01,9.000000000000000000e+01,1.041235151869557285e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.814785708410342124e+01,6.759335410243643594e+01,9.000000000000000000e+01,1.814785708410342124e+01
6.820116259881594090e+01,3.077719777222944941e+01,9.000000000000000000e+01,6.820116259881594090e+01
5.248343819318883163e+01,3.497464716584290301e+01,9.000000000000000000e+01,5.248343819318883163e+01
3.576639497786679556e+01,3.832822991038128890e+01,9.000000000000000000e+01,3.576639497786678845e+01
1.814206869628623053e+01,4.053496875331865112e+01,9.000000000000000000e+01,1.814206869628623053e+01
8.811579262584245953e-04,4.138514545295858937e+01,9.000000000000000000e+01,8.811579262584245953e-04
9.672407567791196925e-04,4.404597700498950985e+01,9.000000000000000000e+01,9.672407567791196925e-04
1.233097616719192047e-03,5.095912948830662259e+01,9.000000000000000000e+01,1.233097616719192047e-03
1.780851367655600370e-03,6.068451852726254003e+01,9.000000000000000000e+01,1.780851367655600370e-03
3.093703534347014283e-03,7.208723875945688064e+01,9.000000000000000000e+01,3.093703534347014283e-03
1.035359266559510161e-02,8.448320900887007667e+01,9.000000000000000000e+01,1.035359266558089075e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.772211120529549078e+01,6.811465997709848352e+01,9.000000000000000000e+01,1.772211120529549078e+01
6.835894880049157507e+01,3.085329985447548751e+01,9.000000000000000000e+01,6.835894880049157507e+01
5.264644348830047704e+01,3.505996590619393771e+01,9.000000000000000000e+01,5.264644348830047704e+01
3.592886007894248479e+01,3.842764256049046878e+01,9.000000000000000000e+01,3.592886007894248479e+01
1.829279016805763547e+01,4.065122443969251975e+01,9.000000000000000000e+01,1.829279016805763547e+01
3.546827884747472126e-02,4.151501250133156162e+01,9.000000000000000000e+01,3.546827884747472126e-02
9.702127989470454850e-04,4.413382407465151402e+01,9.000000000000000000e+01,9.702127989470454850e-04
1.235068555317297978e-03,5.100388899134668463e+01,9.000000000000000000e+01,1.235068555317297978e-03
1.781581284205913107e-03,6.069454101209340280e+01,9.000000000000000000e+01,1.781581284191702252e-03
3.090758539983085029e-03,7.207126285609992067e+01,9.000000000000000000e+01,3.090758539983085029e-03
1.028687005623396544e-02,8.444764893607747069e+01,9.000000000000000000e+01,1.028687005623396544e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.730057200163757614e+01,6.863023115933492591e+01,9.000000000000000000e+01,1.730057200163756193e+01
6.851622233060120948e+01,3.092253790262632052e+01,9.000000000000000000e+01,6.851622233060120948e+01
5.280923082983522221e+01,3.513835194860968869e+01,9.000000000000000000e+01,5.280923082983521510e+01
3.609164643225273039e+01,3.851997958241182118e+01,9.000000000000000000e+01,3.609164643225272329e+01
1.844472785336780873e+01,4.076020596017551867e+01,9.000000000000000000e+01,1.844472785336780873e+01
1.642210702559623314e-01,4.163763096052763757e+01,9.000000000000000000e+01,1.642210702559623314e-01
9.729532939104501565e-04,4.421459618051633100e+01,9.000000000000000000e+01,9.729532939104501565e-04
1.236754808488171875e-03,5.104211492829575292e+01,9.000000000000000000e+01,1.236754808488171875e-03
1.781886514237385200e-03,6.069873027435991730e+01,9.000000000000000000e+01,1.781886514237385200e-03
3.086868066318970705e-03,7.205011564950046932e+01,9.000000000000000000e+01,3.086868066304759850e-03
1.021253991999060418e-02,8.440749241802295444e+01,9.000000000000000000e+01,1.021253991997639332e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.688345671431400774e+01,6.913984825630087983e+01,9.000000000000000000e+01,1.688345671431400774e+01
6.867282583009213681e+01,3.098490861222596138e+01,9.000000000000000000e+01,6.867282583009213681e+01
5.297162286097368167e+01,3.520978819270955285e+01,9.000000000000000000e+01,5.297162286097368167e+01
3.625457111708720959e+01,3.860520546257648533e+01,9.000000000000000000e+01,3.625457111708720959e+01
1.859771266387785715e+01,4.086186079525433001e+01,9.000000000000000000e+01,1.859771266387785715e+01
2.953211593790570078e-01,4.175285540041381438e+01,9.000000000000000000e+01,2.953211593790570078e-01
9.754592793171923404e-04,4.428826302847949137e+01,9.000000000000000000e+01,9.754592793171923404e-04
1.238154528664381360e-03,5.107379756355577172e+01,9.000000000000000000e+01,1.238154528664381360e-03
1.781767799585054490e-03,6.069710105321595250e+01,9.000000000000000000e+01,1.781767799585054490e-03
3.082046008643146706e-03,7.202383764245121256e+01,9.000000000000000000e+01,3.082046008643146706e-03
1.013107657976775045e-02,8.436281192008195262e+01,9.000000000000000000e+01,1.013107657976775045e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.647110411441323663e+01,6.964314478193597324e+01,9.000000000000000000e+01,1.647110411441323663e+01
6.882858923336965518e+01,3.104040917790298693e+01,9.000000000000000000e+01,6.882858923336965518e+01
5.313343752085204841e+01,3.527425904197967554e+01,9.000000000000000000e+01,5.313343752085204130e+01
3.641744844269034331e+01,3.868328719491582746e+01,9.000000000000000000e+01,3.641744844269033621e+01
1.875157226625184137e+01,4.095613964879943580e+01,9.000000000000000000e+01,1.875157226625184137e+01
4.286243029797560666e-01,4.186062468949054249e+01,9.000000000000000000e+01,4.286243029797560666e-01
9.777280209277705580e-04,4.435479678838756001e+01,9.000000000000000000e+01,9.777280209277705580e-04
1.239266216941814491e-03,5.109892973093148782e+01,9.000000000000000000e+01,1.239266216941814491e-03
1.781226434999894082e-03,6.068966935751769398e+01,9.000000000000000000e+01,1.781226434985683227e-03
3.076307216844043069e-03,7.199246673647776618e+01,9.000000000000000000e+01,3.076307216844043069e-03
1.004294632654989528e-02,8.431366648128356189e+01,9.000000000000000000e+01,1.004294632653568442e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.606380589541400639e+01,7.013980873842754704e+01,9.000000000000000000e+01,1.606380589541400639e+01
6.898334524526416089e+01,3.108903993837902036e+01,9.000000000000000000e+01,6.898334524526416089e+01
5.329449253320724722e+01,3.533175191823494288e+01,9.000000000000000000e+01,5.329449253320724722e+01
3.658009129734590203e+01,3.875419500538544781e+01,9.000000000000000000e+01,3.658009129734589493e+01
1.890613117219949402e+01,4.104299620167243035e+01,9.000000000000000000e+01,1.890613117219949402e+01
5.639818294894354267e-01,4.196088058304185608e+01,9.000000000000000000e+01,5.639818294894354267e-01
9.797569870215738774e-04,4.441417112954671609e+01,9.000000000000000000e+01,9.797569870215738774e-04
1.240088695496410764e-03,5.111750610581965049e+01,9.000000000000000000e+01,1.240088695496410764e-03
1.780264336687764626e-03,6.067645347179957582e+01,9.000000000000000000e+01,1.780264336673553771e-03
3.069668637877498441e-03,7.195604486282707057e+01,9.000000000000000000e+01,3.069668637863287586e-03
9.948631893948345351e-03,8.426011751847973130e+01,9.000000000000000000e+01,9.948631893948345351e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.566186625243707908e+01,7.062951117542735346e+01,9.000000000000000000e+01,1.566186625243707908e+01
6.913692749512770774e+01,3.113080398667164062e+01,9.000000000000000000e+01,6.913692749512770774e+01
5.345460640543155506e+01,3.538225750482534693e+01,9.000000000000000000e+01,5.345460640543154796e+01
3.674231222605871494e+01,3.881790286775192556e+01,9.000000000000000000e+01,3.674231222605871494e+01
1.906121210019352930e+01,4.112238868215918330e+01,9.000000000000000000e+01,1.906121210019352930e+01
7.012409018148986206e-01,4.205356905171910853e+01,9.000000000000000000e+01,7.012409018148986206e-01
9.815439378257906355e-04,4.446636363636819311e+01,9.000000000000000000e+01,9.815439378257906355e-04
1.240621229797511660e-03,5.112952588265611809e+01,9.000000000000000000e+01,1.240621229797511660e-03
1.778884205577924149e-03,6.065747629772022265e+01,9.000000000000000000e+01,1.778884205563713294e-03
3.062148630618821699e-03,7.191461470417462465e+01,9.000000000000000000e+01,3.062148630604610844e-03
9.848631425043663512e-03,8.420223128711135985e+01,9.000000000000000000e+01,9.848631425029452657e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.526560522307487133e+01,7.111190193198932263e+01,9.000000000000000000e+01,1.526560522307485712e+01
6.928916417060104038e+01,3.116570603552706942e+01,9.000000000000000000e+01,6.928916417060104038e+01
5.361359469465372740e+01,3.542576832984907043e+01,9.000000000000000000e+01,5.361359469465372740e+01
3.690392159448931864e+01,3.887438709876285969e+01,9.000000000000000000e+01,3.690392159448931153e+01
1.921663478502696876e+01,4.119427771122116155e+01,9.000000000000000000e+01,1.921663478502696876e+01
8.402447439469398205e-01,4.213863861013720680e+01,9.000000000000000000e+01,8.402447439469398205e-01
9.830868597475728166e-04,4.451135369375555229e+01,9.000000000000000000e+01,9.830868597475728166e-04
1.240863392155233669e-03,5.113498963549304221e+01,9.000000000000000000e+01,1.240863392155233669e-03
1.777089167191547858e-03,6.063276053505411767e+01,9.000000000000000000e+01,1.777089167191547858e-03
