Azimuth
2.628853340422015208e+02
2.540147497333148010e+02
9.902997114139513712e+01
9.723810382646686890e+01
9.882576852010862467e+01
1.012546313898266419e+02
1.040361228419599797e+02
1.077297472360608737e+02
1.123075450924019378e+02
1.181918637110835277e+02
1.260812108473856199e+02
1.370698805994570080e+02
1.525203328152872189e+02
1.727678122609958962e+02
1.946970933634613061e+02
2.134185761461745017e+02
2.271808565257991859e+02
2.369432497927703878e+02
2.440348578092971366e+02
2.494032506156263480e+02
2.536369274769732272e+02
2.570877932537549668e+02
2.599467081385689085e+02
2.622382999694431192e+02
2.635205127602388870e+02
2.566202547305419444e+02
9.785016463598284986e+01
9.672590168487901963e+01
9.848351219756322905e+01
1.009844303825944962e+02
1.037951985343233758e+02
1.075056876433608153e+02
1.120877457332290277e+02
1.179670745718689062e+02
1.258454891109048788e+02
1.368257677421690914e+02
1.522939403124170497e+02
1.726218175694277477e+02
1.946804818399332646e+02
2.135031210533761055e+02
2.273145808868652864e+02
2.370971719592658360e+02
2.441994195113655337e+02
2.495786921849325211e+02
2.538291751203495892e+02
2.573087004883906275e+02
2.602191088018954019e+02
2.626141992134787984e+02
2.641696579216664986e+02
2.592634095424098746e+02
9.661273919335911842e+01
9.619655993236112579e+01
9.813122251069631830e+01
1.007069637728755538e+02
1.035484936762382233e+02
1.072766080879549975e+02
1.118633657829733608e+02
1.177379724602738094e+02
1.256056926829956808e+02
1.365780723827823806e+02
1.520654356831114455e+02
1.724772545393300049e+02
1.946697756685301499e+02
2.135956902162032520e+02
2.274562538897974946e+02
2.372583541332475932e+02
2.443706484299716521e+02
2.497604791017245134e+02
2.540277586719004148e+02
2.575363051787783775e+02
2.604991020705466553e+02
2.629995648703987285e+02
2.648325343616767213e+02
2.619374376202711119e+02
9.531850101852002410e+01
9.565035376128292910e+01
9.776906184593838134e+01
1.004223503542437328e+02
1.032961079533285869e+02
1.070425934838239357e+02
1.116344794739541300e+02
1.175046211607078419e+02
1.253618711580254512e+02
1.363268233331358772e+02
1.518348334485834243e+02
1.723341829429930385e+02
1.946651143856155954e+02
2.136964078985384106e+02
2.276059359461622762e+02
2.374268074389176491e+02
2.445485258036299854e+02
2.499485736902459507e+02
2.542326258575390909e+02
2.577705400734603813e+02
2.607866002714874298e+02
2.633942722017819165e+02
2.655089009259808108e+02
2.646348830479855110e+02
9.396869455556985429e+01
9.508759551441742985e+01
9.739720456144397076e+01
1.001307146040493024e+02
1.030381441282128918e+02
1.068037304515210479e+02
1.114011618151563994e+02
1.172670844342757732e+02
1.251140732439735359e+02
1.360720474679914105e+02
1.516021454606405143e+02
1.721926621519175455e+02
1.946666405384198697e+02
2.138053992124648914e+02
2.277636856130677927e+02
2.376025403030442362e+02
2.447330302671419986e+02
2.501429360372987105e+02
2.544437225822678101e+02
2.580113365258285967e+02
2.610815147662704021e+02
2.637981956222405415e+02
2.661985096437688298e+02
2.673477367625599754e+02
9.256503849187468802e+01
9.450863554350191009e+01
9.701583703559920480e+01
9.983218663758168532e+01
1.027747079741609753e+02
1.065601072603460864e+02
1.111634885448982146e+02
1.170254259812839450e+02
1.248623467286013806e+02
1.358137696717554093e+02
1.513673807952525578e+02
1.720527510911492755e+02
1.946744997451737902e+02
2.139227900054529528e+02
2.279295594238745366e+02
2.377855583358534091e+02
2.449241377855584574e+02
2.503435239596374799e+02
2.546609929129263037e+02
2.582586244741314658e+02
2.613837558966212669e+02
2.642112085118888558e+02
2.669011049213655724e+02
2.700675895424707846e+02
9.110975510420172441e+01
9.391386285298786163e+01
9.662515766727369737e+01
9.952690214377534517e+01
1.025059082000066581e+02
1.063118137662344367e+02
1.109215360815550611e+02
1.167797094031259491e+02
1.246067384455194542e+02
1.355520127841109570e+02
1.511305456411402020e+02
1.719145081909010173e+02
1.946888407563843941e+02
2.140487067380797157e+02
2.281036117125950966e+02
2.379758642106316131e+02
2.451218215886894995e+02
2.505502929718618930e+02
2.548843790605633899e+02
2.585123324197744523e+02
2.616932329266338684e+02
2.646331830244471348e+02
2.676164227604576809e+02
2.727858051047836625e+02
8.960559064370953308e+01
9.330370550475927871e+01
9.622537682516063740e+01
9.921500230195503889e+01
1.022318563662917512e+02
1.060589413454367360e+02
1.106753814724512637e+02
1.165299981636871109e+02
1.243472942403387265e+02
1.352867975447796880e+02
1.508916431833982585e+02
1.717779913354970063e+02
1.947098155173343343e+02
2.141832763518887077e+02
2.282858944321670833e+02
2.381734575424101479e+02
2.453260521064594286e+02
2.507631962550093476e+02
2.551138213625808930e+02
2.587723874040623286e+02
2.620098539817934125e+02
2.650639898914789683e+02
2.683441900050248705e+02
2.754937047772574488e+02
8.805582449190271177e+01
9.267863076100347541e+01
9.581671674384350013e+01
9.889663367922541681e+01
1.019526667926709536e+02
1.058015828240907297e+02
1.104251023410445782e+02
1.162763555504200497e+02
1.240840589371084661e+02
1.350181425376521815e+02
1.506506734821733176e+02
1.716432578096759016e+02
1.947375792318817389e+02
2.143266261269920392e+02
2.284764569668226102e+02
2.383783347661262155e+02
2.455367969054104265e+02
2.509821846260545612e+02
2.553492582648038649e+02
2.590387149835345895e+02
2.623335259850507555e+02
2.655034982233063943e+02
2.690841236215293293e+02
2.781827540806943944e+02
8.646426503372158834e+01
9.203914494440748228e+01
9.539941136455830417e+01
9.857194810821894748e+01
1.016684564566596123e+02
1.055398324038140316e+02
1.101707768325458119e+02
1.160188446352556895e+02
1.238170763052549148e+02
1.347460641345406032e+02
1.504076333464221591e+02
1.715103642422919563e+02
1.947722904276350278e+02
2.144788835290161160e+02
2.286753459388178840e+02
2.385904890146800881e+02
2.457540206266689324e+02
2.512072065085214376e+02
2.555906263036263795e+02
2.593112392040454779e+02
2.626641545901778727e+02
2.659515753071592599e+02
2.698359300169601624e+02
2.808447413799140122e+02
8.483523060538887250e+01
9.138579299747910056e+01
9.497370611902819348e+01
9.824110254504114437e+01
1.013793448838600426e+02
1.052737855834747762e+02
1.099124835581326494e+02
1.157575282355263226e+02
1.235463890272473009e+02
1.344705764388257876e+02
1.501625162027789884e+02
1.713793665474515535e+02
1.948141110225679427e+02
2.146401760449891754e+02
2.288826050098289215e+02
2.388099099973295267e+02
2.459776849256930404e+02
2.514382079044143552e+02
2.558378600883857530e+02
2.595898825737415905e+02
2.630016441126366544e+02
2.664080864031724332e+02
2.705993043998049643e+02
2.834719395206154786e+02
8.317351449353216708e+01
9.071915772608785744e+01
9.453985765516094375e+01
9.790425890738504222e+01
1.010854540298598465e+02
1.050035390773248452e+02
1.096503015379319947e+02
1.154924688750881643e+02
1.232720386672315271e+02
1.341916912292884092e+02
1.499153119595692374e+02
1.712503198631252133e+02
1.948632063931325149e+02
2.148106310077724288e+02
2.290982746773632641e+02
2.390365838788859207e+02
2.462077484141236141e+02
2.516751323676742231e+02
2.560908922841146591e+02
2.598745660350906519e+02
2.633458974582073324e+02
2.668728945388568263e+02
2.713739301893352831e+02
2.860572429860298485e+02
8.148433375684842872e+01
9.003985871604878355e+01
9.409813350388584752e+01
9.756158389291707067e+01
1.007869081540497689e+02
1.047291907297067013e+02
1.093843101429605582e+02
1.152237287458421378e+02
1.229940656408809474e+02
1.339094179044302280e+02
1.496660068660092406e+02
1.711232784872710226e+02
1.949197454439140529e+02
2.149903754086361118e+02
2.293223920665838307e+02
2.392704931601941780e+02
2.464441666040648329e+02
2.519179209793612984e+02
2.563496535948180508e+02
2.601652089361171534e+02
2.636968160496196560e+02
2.673458603027368667e+02
2.721594784779476868e+02
2.885942753175539792e+02
7.977326257177320201e+01
8.934855091635860447e+01
9.364881168691097457e+01
9.721324877818395294e+01
1.004838336856661698e+02
1.044508394265717044e+02
1.091145890362279971e+02
1.149513696698606680e+02
1.227125091867265496e+02
1.336237634276116637e+02
1.494145833666387659e+02
1.709982958115055851e+02
1.949839006788590154e+02
2.151795356975903530e+02
2.295549907179874651e+02
2.395116165604003413e+02
2.466868918551209049e+02
2.521665123247657334e+02
2.566140727474229379e+02
2.604617290010010606e+02
2.640542997514560284e+02
2.678268416378751340e+02
2.729556075527032135e+02
2.910774640473302952e+02
7.804615178880725068e+01
8.864592288657091501e+01
9.319218026571944336e+01
9.685942919842996446e+01
1.001763590824200492e+02
1.041685850040754104e+02
1.088412181132202932e+02
1.146754530623385762e+02
1.224274073392388118e+02
1.333347322733480382e+02
1.491610199510402026e+02
1.708754242523543212e+02
1.950558482740872819e+02
2.153782375710860890e+02
2.297961003714293611e+02
2.397599289015235797e+02
2.469358733245138069e+02
2.524208424726392082e+02
2.568840764765411677e+02
2.607640423001965928e+02
2.644182467935859222e+02
2.683156936360498435e+02
2.737619624810487267e+02
2.935020828651057627e+02
7.630903733509654785e+01
8.793269471292919093e+01
9.272853683269141811e+01
9.650030490886578605e+01
9.986461468212752379e+01
1.038825281545369990e+02
1.085642774419950314e+02
1.143960398955932760e+02
1.221387969039425627e+02
1.330423263751265495e+02
1.489052909989023874e+02
1.707547151801086613e+02
1.951357681522794394e+02
2.155866057467152359e+02
2.300457467470336042e+02
2.400154009958672248e+02
2.471910569206052060e+02
2.526808449567381558e+02
2.571595895101871747e+02
2.610720632202305751e+02
2.647885536934192601e+02
2.688122683334118506e+02
2.745781747662750831e+02
2.958642629143770932e+02
7.456804091110895172e+01
8.720961560118183797e+01
9.225818794580695226e+01
9.613605952807415633e+01
9.954873254781297476e+01
1.035927703300770588e+02
1.082838472031302643e+02
1.141131906643478686e+02
1.218467134348560705e+02
1.327465450751246863e+02
1.486473666204967401e+02
1.706362188453133228e+02
1.952238440586043282e+02
2.158047637245526573e+02
2.303039513235814866e+02
2.402779995368132120e+02
2.474523852601394083e+02
2.529464507598592036e+02
2.574405345565839980e+02
2.613857044333379918e+02
2.651651151772665571e+02
2.693164145084765551e+02
2.754038620780027600e+02
2.981609767958482280e+02
7.282926701195805208e+01
8.647746116151215290e+01
9.178144850898836182e+01
9.576688026438591805e+01
9.922884630680529483e+01
1.032994136442682276e+02
1.080000076297804839e+02
1.138269653525358933e+02
1.215511912145529720e+02
1.324473850762294944e+02
1.483872124926405149e+02
1.705199843028994451e+02
1.953202636381229809e+02
2.160328335348035580e+02
2.305707311150177361e+02
2.405476869935551179e+02
2.477197976295191779e+02
2.532175883005427011e+02
2.577268322921903518e+02
2.617048768670997561e+02
2.655478241011130649e+02
2.698279774833804368e+02
2.762386280627060842e+02
3.003899999593629104e+02
7.109870058803834070e+01
8.573703040578837431e+01
9.129864110069652838e+01
9.539295762620312757e+01
9.890509098439872560e+01
1.030025607721545526e+02
1.077128389481030837e+02
1.135374234018737383e+02
1.212522632371539544e+02
1.321448403967771412e+02
1.481247896902309549e+02
1.704060593339725642e+02
1.954252185145697638e+02
2.162709354714428400e+02
2.308460984457683196e+02
2.408244215103310353e+02
2.479932299504149000e+02
2.534941834226078470e+02
2.580184013510728960e+02
2.620294896742388460e+02
2.659365713711163721e+02
2.703467989293109213e+02
2.770820622390992867e+02
3.025498546921925254e+02
6.938210961008259403e+01
8.498914248312281927e+01
9.081009525402006943e+01
9.501448511738877301e+01
9.857760283269415424e+01
1.027023148490126516e+02
1.074224213183248082e+02
1.132446236824476671e+02
1.209499611945601885e+02
1.318389023284512405e+02
1.478600545134440836e+02
1.702944903652542337e+02
1.955389043703739560e+02
2.165191878115644499e+02
2.311300607256127932e+02
2.411081568107223063e+02
2.482726147499989509e+02
2.537761593876758184e+02
2.583151583157477376e+02
2.623594502027453359e+02
2.663312458641690341e+02
2.708727166772426926e+02
2.779337399826660544e+02
3.046397419338166515e+02
6.768495642684072777e+01
8.423463318495082319e+01
9.031614669197657008e+01
9.463165891896619542e+01
9.824651915528063739e+01
1.023987793682479577e+02
1.071288347767263929e+02
1.129486244655691678e+02
1.206443154662479600e+02
1.315295593978001136e+02
1.475929583107056544e+02
1.701853223861677122e+02
1.956615210277397523e+02
2.167777065201927087e+02
2.314226202249046196e+02
2.413988421075835049e+02
2.485578811360825284e+02
2.540634368708237503e+02
2.586170177096029761e+02
2.626946639664886334e+02
2.667317343488572305e+02
2.714055645348456665e+02
2.787932226032462495e+02
3.066594657803549921e+02
6.601232114495336134e+01
8.347435125548138046e+01
8.981713652235919199e+01
9.424467755851027562e+01
9.791197812845291537e+01
1.020920580788285008e+02
1.068321591788268421e+02
1.126494833991502276e+02
1.203353551129457628e+02
1.312167973318502163e+02
1.473234472975514109e+02
1.700785988635431920e+02
1.957932725305507233e+02
2.170466049403502780e+02
2.317237738509825249e+02
2.416964220191667891e+02
2.488489547774179584e+02
2.543559339595026358e+02
2.589238919910150116e+02
2.630350346164883604e+02
2.671379214071801584e+02
2.719451721108039237e+02
2.796600575189062283e+02
3.086093549142065626e+02
6.436883939825821699e+01
8.270915454750659990e+01
8.931341039683461247e+01
9.385374156871345974e+01
9.757411861969718814e+01
1.017822548826751898e+02
1.065324741440532534e+02
1.123472574858533335e+02
1.200231078745213722e+02
1.309005990283187089e+02
1.470514623715135372e+02
1.699743616539088862e+02
1.959343672268110765e+02
2.173259934682284893e+02
2.320335129266646845e+02
2.420008364919983137e+02
2.491457578894116125e+02
2.546535661558370407e+02
2.592356915492599683e+02
2.633804639130080432e+02
2.675496893573998705e+02
2.724913646476397844e+02
2.805337785286742474e+02
3.104901844285877246e+02
6.275865590360275093e+01
8.193990606682710620e+01
8.880531763960837566e+01
9.345905313672385262e+01
9.723308000420398400e+01
1.014694737324345226e+02
1.062298590021836873e+02
1.120420030642681297e+02
1.197076001724057619e+02
1.305809445309438956e+02
1.467769389231840478e+02
1.698726509133141178e+02
1.960850178512664002e+02
2.176159792133586564e+02
2.323518229717604129e+02
2.423120207310519731e+02
2.494482092254749546e+02
2.549562463824138945e+02
2.595523247023181739e+02
2.637308516986433915e+02
2.679669181784040575e+02
2.730439628641524905e+02
2.814139061859339108e+02
3.123031007141039481e+02
6.118539422230395530e+01
8.116746995097832951e+01
8.829321035112016602e+01
9.306081574593865469e+01
9.688900198019048560e+01
1.011538185300657915e+02
1.059243927418491182e+02
1.117337757933645435e+02
1.193888571168839974e+02
1.302578110104772122e+02
1.464998066436287445e+02
1.697735050046182721e+02
1.962454416077802080e+02
2.179166656437539586e+02
2.326786834885820099e+02
2.426299051377547471e+02
2.497562240742190056e+02
2.552638849916505706e+02
2.598736976966630436e+02
2.640860958725745604e+02
2.683894854359792248e+02
2.736027828087251805e+02
2.822999482734048797e+02
3.140495513102304699e+02
5.965214224940139331e+01
8.039270742939346803e+01
8.777744249277121469e+01
9.265923381201605480e+01
9.654202438383514107e+01
1.008353930266806913e+02
1.056161539613810163e+02
1.114226306404688245e+02
1.190669025195809496e+02
1.299311727519004762e+02
1.462199893283475660e+02
1.696769604021577322e+02
1.964158602509566265e+02
2.182281522160603799e+02
2.330140677524752846e+02
2.429544152563381090e+02
2.500697142626758591e+02
2.555763897788194186e+02
2.601997147091162788e+02
2.644460923661551988e+02
2.688172662114126865e+02
2.741676357246624320e+02
2.831914003797142527e+02
3.157312209469435516e+02
5.816145220489639200e+01
7.961647281257233999e+01
8.725836895880901523e+01
9.225451231492758097e+01
9.619228700463395398e+01
1.005143007240718021e+02
1.053052208222849515e+02
1.111086218730025479e+02
1.187417589114689918e+02
1.296010011484538609e+02
1.459374046780037588e+02
1.695830515936823417e+02
1.965965001664129090e+02
2.185505339908422400e+02
2.333579426084258444e+02
2.432854717290279609e+02
2.503885881657064374e+02
2.558936659987909366e+02
2.605302778508498704e+02
2.648107351200119979e+02
2.692501330328292397e+02
2.747383279288013682e+02
2.840877465765651664e+02
3.173499744356079759e+02
5.671535334334385681e+01
7.883960955723421193e+01
8.673634464169509783e+01
9.184685642892462454e+01
9.583992940200043620e+01
1.001906447783657086e+02
1.049916710056160696e+02
1.107918030542176382e+02
1.184134475667209472e+02
1.292672647030813096e+02
1.456519640961758171e+02
1.694918109794306815e+02
1.967875924490034834e+02
2.188839012332207687e+02
2.337102682748302414e+02
2.436229902605419966e+02
2.507127507217280993e+02
2.562156163865400913e+02
2.608652871736031216e+02
2.651799160628311824e+02
2.696879558097268728e+02
2.753146607046051031e+02
2.849884601944685301e+02
3.189078066206182029e+02
5.531537524474965295e+01
7.806294645281172961e+01
8.621172349739643437e+01
9.143647115231532041e+01
9.548509072392521091e+01
9.986452790623118858e+01
1.046755816715259897e+02
1.104722270431528131e+02
1.180819885327267826e+02
1.289299290379233298e+02
1.453635724844211552e+02
1.694032687681865355e+02
